"OBJECTID","FNAME","CLASS","DESCRIPTIO","COORD_X","COORD_Y","admin1Name","admin1Pcod","admin2Name","admin2Pcod","admin0Name","admin0Pcod","rowcacode0","Pcod1_iso3","Pcod2_iso3","coords.x1","coords.x2","optional"
"18","Dinyemilu",0,NA,-7.57145,4.39138,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.57144999999997,4.39138000000003,TRUE
"19","Ferguson",0,NA,-7.67442,4.39225,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.67441999999994,4.39225000000005,TRUE
"20","Rock Town",0,NA,-7.78258,4.39587,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.78257999999994,4.39587000000006,TRUE
"21","Mission Town",0,NA,-7.77939,4.3991,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.77938999999998,4.39910000000003,TRUE
"22","Pullah",0,NA,-7.64266,4.40261,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.64265999999998,4.40261000000004,TRUE
"23","Down Town",0,NA,-7.78251,4.40536,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.78250999999995,4.40536000000003,TRUE
"24","Middle Town",0,NA,-7.80026,4.41321,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.80025999999998,4.41321000000005,TRUE
"25","Ablison",0,NA,-7.60326,4.41546,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.60325999999998,4.41546000000005,TRUE
"26","Fish Town",0,NA,-7.82661,4.42124,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.82660999999996,4.42124000000007,TRUE
"27","Kiken",0,NA,-7.64969,4.42177,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.64968999999996,4.42177000000004,TRUE
"28","Mission Town",0,NA,-7.81805,4.42447,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.81804999999997,4.42447000000004,TRUE
"29","Nebley",0,NA,-7.63461,4.42799,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.63460999999995,4.42799000000002,TRUE
"30","Puein",0,NA,-7.66798,4.43396,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.66797999999994,4.43396000000007,TRUE
"31","Pedebo/Wuluplokudi",0,NA,-7.57054,4.43542,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.57053999999994,4.43542000000002,TRUE
"32","Pooseken",0,NA,-7.60569,4.43626,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.60568999999998,4.43626000000006,TRUE
"33","Duokudi Township",0,NA,-7.5518,4.43865,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.55179999999996,4.43865000000005,TRUE
"34","Hardwood",0,NA,-7.67724,4.44324,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.67723999999993,4.44324000000006,TRUE
"35","Pullah/Pedebo",0,NA,-7.64254,4.44464,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.64253999999994,4.44464000000005,TRUE
"36","Giabo",0,NA,-7.69432,4.44534,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.69431999999995,4.44534000000004,TRUE
"37","Yookudi",0,NA,-7.60817,4.44683,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.60816999999997,4.44683000000003,TRUE
"38","Gbedikuken",0,NA,-7.58002,4.44805,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.58001999999993,4.44805000000002,TRUE
"39","Little Wlebo Mission Town New Town",0,NA,-7.7381,4.45455,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.73809999999997,4.45455000000004,TRUE
"40","Wamliken",0,NA,-7.74885,4.46025,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.74884999999995,4.46025000000003,TRUE
"41","Wamliken",0,NA,-7.56855,4.46249,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.56854999999996,4.46249000000006,TRUE
"42","Yoopidi",0,NA,-7.60602,4.46572,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.60601999999994,4.46572000000003,TRUE
"43","Weah Village",0,NA,-7.66229,4.47094,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.66228999999993,4.47094000000004,TRUE
"44","Gyedebaken Old",0,NA,-7.56182,4.4768,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.56181999999995,4.47680000000003,TRUE
"45","Witchoken Mission",0,NA,-7.69376,4.47909,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.69375999999994,4.47909000000004,TRUE
"46","Witchoken Big Town",0,NA,-7.69105,4.47929,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.69104999999996,4.47929000000005,TRUE
"47","Kudikudi",0,NA,-7.59821,4.48084,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.59820999999994,4.48084000000006,TRUE
"48","Andrewville",0,NA,-7.87951,4.48492,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-7.87950999999993,4.48492000000005,TRUE
"49","Little Wlebo Fish Town third Comm.",0,NA,-7.76375,4.48656,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.76374999999996,4.48656000000005,TRUE
"50","Yolouken",0,NA,-7.66281,4.49493,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.66280999999998,4.49493000000007,TRUE
"51","Garaway  C/Ghakwenken",0,NA,-7.93113,4.49576,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-7.93112999999994,4.49576000000008,TRUE
"52","Little Wlebo #1",0,NA,-7.75902,4.49647,"Maryland","LR10","Harper","LR1002","Liberia","LR","LBR","LBR010","LBR010002",-7.75901999999996,4.49647000000004,TRUE
"53","Barraken Refugee Camp",0,NA,-7.65471,4.49704,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.65470999999997,4.49704000000003,TRUE
"54","Barraken",0,NA,-7.66284,4.49708,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.66283999999996,4.49708000000004,TRUE
"55","Pungalorken",0,NA,-7.92388,4.49781,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-7.92387999999994,4.49781000000007,TRUE
"56","Garaway C/Saywonken",0,NA,-7.93078,4.49806,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-7.93077999999997,4.49806000000007,TRUE
"57","Golobo",0,NA,-7.70174,4.50013,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.70173999999997,4.50013000000007,TRUE
"58","Nemiah (Wilsonville C",0,NA,-7.86399,4.50113,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-7.86398999999994,4.50113000000005,TRUE
"59","Garaway B",0,NA,-7.93447,4.50119,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-7.93446999999998,4.50119000000007,TRUE
"60","Garaway A",0,NA,-7.93105,4.50193,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-7.93104999999997,4.50193000000007,TRUE
"61","Kumamah",0,NA,-7.66505,4.50208,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.66504999999995,4.50208000000003,TRUE
"62","New Gbeken",0,NA,-7.65041,4.50334,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.65040999999997,4.50334000000004,TRUE
"63","Nifa City",0,NA,-7.94135,4.50408,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-7.94134999999994,4.50408000000004,TRUE
"64","Sodoken",0,NA,-7.55829,4.50715,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.55828999999994,4.50715000000002,TRUE
"65","Wilson Farm",0,NA,-7.68897,4.50936,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.68896999999993,4.50936000000007,TRUE
"66","Garraway Beach",3,"Capital of District",-7.92113,4.51013,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-7.92112999999995,4.51013000000006,TRUE
"67","Gbeken Main Town",0,NA,-7.63556,4.511,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.63555999999994,4.51100000000002,TRUE
"68","Hudiudi",0,NA,-7.59981,4.51115,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.59980999999993,4.51115000000004,TRUE
"69","Gbaewen Big Town",0,NA,-7.76953,4.51278,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.76952999999997,4.51278000000002,TRUE
"70","Pennoken",0,NA,-7.85563,4.51323,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-7.85562999999996,4.51323000000002,TRUE
"71","Gbaewin Mission",0,NA,-7.76675,4.51429,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.76674999999994,4.51429000000007,TRUE
"72","Gbolobu Mission Town",0,NA,-7.76255,4.51669,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.76254999999998,4.51669000000004,TRUE
"73","Gbolou Big Town",0,NA,-7.75956,4.5182,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.75955999999996,4.51820000000004,TRUE
"74","Sodoken  Old Town",0,NA,-7.70738,4.52054,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.70737999999994,4.52054000000004,TRUE
"75","Libsuco Factory",0,NA,-7.59713,4.52199,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.59712999999994,4.52199000000007,TRUE
"76","Tubaeken",0,NA,-7.56308,4.52233,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.56307999999996,4.52233000000007,TRUE
"77","Sodoken Mission",0,NA,-7.70663,4.52251,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.70662999999996,4.52251000000007,TRUE
"78","Daplorken",0,NA,-7.83287,4.52372,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-7.83286999999996,4.52372000000003,TRUE
"79","Old Lady Camp",0,NA,-7.67009,4.52454,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.67008999999996,4.52454000000006,TRUE
"80","Gbloken Rock Town",0,NA,-7.64278,4.52618,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.64277999999996,4.52618000000007,TRUE
"81","Middle",0,NA,-8.00436,4.52744,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-8.00435999999996,4.52744000000007,TRUE
"82","Gbloken Mission Town",0,NA,-7.64211,4.52942,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.64210999999995,4.52942000000007,TRUE
"83","Gbloken Big Town",0,NA,-7.64506,4.52973,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.64505999999994,4.52973000000003,TRUE
"84","Gbloken Mission Town",0,NA,-7.64508,4.52974,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.64507999999995,4.52974000000006,TRUE
"85","Factory Camp",0,NA,-7.59589,4.53002,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.59588999999994,4.53002000000004,TRUE
"86","Po-River Big",0,NA,-8.05124,4.53639,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-8.05123999999995,4.53639000000004,TRUE
"87","Piddy",0,NA,-7.94393,4.54132,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-7.94392999999997,4.54132000000004,TRUE
"88","Sadeken",0,NA,-7.66997,4.54146,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.66996999999998,4.54146000000003,TRUE
"89","Nekpachealou",0,NA,-7.56628,4.54313,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.56627999999995,4.54313000000008,TRUE
"90","Division 1 New Camp",0,NA,-7.68066,4.54428,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.68065999999993,4.54428000000007,TRUE
"91","Function/Sedeken Town",0,NA,-7.66886,4.54808,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.66885999999994,4.54808000000003,TRUE
"92","Sudeken",0,NA,-7.60103,4.54929,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.60102999999998,4.54929000000004,TRUE
"93","Selekeh(1)",3,"Capital of District",-7.60111,4.54972,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.60110999999995,4.54972000000004,TRUE
"94","Weteken",0,NA,-7.88802,4.54994,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-7.88801999999993,4.54994000000005,TRUE
"95","Gbarken & Newcess",0,NA,-8.12936,4.5518,"Grand Kru","LR07","Grand Cess Wedabo","LR0712","Liberia","LR","LBR","LBR007","LBR007012",-8.12935999999996,4.55180000000007,TRUE
"96","Division 1-Old Camp",0,NA,-7.67289,4.55236,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.67288999999994,4.55236000000002,TRUE
"97","Kwidoken",0,NA,-7.63195,4.55329,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.63194999999996,4.55329000000006,TRUE
"98","Tuaken",0,NA,-7.89211,4.55425,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-7.89210999999995,4.55425000000002,TRUE
"99","Sawanken",0,NA,-7.56188,4.55447,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.56187999999997,4.55447000000004,TRUE
"100","Dabken",0,NA,-7.5808,4.55973,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.58079999999995,4.55973000000006,TRUE
"101","Newcess",0,NA,-8.19391,4.56111,"Grand Kru","LR07","Grand Cess Wedabo","LR0712","Liberia","LR","LBR","LBR007","LBR007012",-8.19390999999996,4.56111000000004,TRUE
"102","Factory Camp",0,NA,-7.66051,4.56525,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.66050999999993,4.56525000000005,TRUE
"103","Division 5 Camp 8",0,NA,-7.59854,4.56554,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.59853999999996,4.56554000000006,TRUE
"104","Grandcess City B",0,NA,-8.22206,4.56809,"Grand Kru","LR07","Grand Cess Wedabo","LR0712","Liberia","LR","LBR","LBR007","LBR007012",-8.22205999999994,4.56809000000004,TRUE
"105","New Sodoken",0,NA,-7.73107,4.56904,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.73106999999993,4.56904000000003,TRUE
"106","Division 3-New Camp",0,NA,-7.66507,4.56922,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.66506999999996,4.56922000000003,TRUE
"107","Nyanbo",0,NA,-7.93536,4.56971,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-7.93535999999995,4.56971000000004,TRUE
"108","Grandcess City A",0,NA,-8.22761,4.5701,"Grand Kru","LR07","Grand Cess Wedabo","LR0712","Liberia","LR","LBR","LBR007","LBR007012",-8.22760999999997,4.57010000000002,TRUE
"109","Factory Camp",0,NA,-7.65902,4.57036,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.65901999999994,4.57036000000005,TRUE
"110","Division 2-Rubber Bed",0,NA,-7.64722,4.57062,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.64721999999995,4.57062000000008,TRUE
"111","Gennpyah",0,NA,-7.93311,4.57064,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-7.93310999999994,4.57064000000003,TRUE
"112","Grandcess City C",0,NA,-8.22045,4.57132,"Grand Kru","LR07","Grand Cess Wedabo","LR0712","Liberia","LR","LBR","LBR007","LBR007012",-8.22044999999997,4.57132000000007,TRUE
"113","Grand Cess",3,"Capital of District",-8.22306,4.57139,"Grand Kru","LR07","Grand Cess Wedabo","LR0712","Liberia","LR","LBR","LBR007","LBR007012",-8.22305999999998,4.57139000000006,TRUE
"114","Seweken",0,NA,-7.63637,4.57186,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.63636999999994,4.57186000000007,TRUE
"115","Yleaken",0,NA,-7.6401,4.57215,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.64009999999996,4.57215000000002,TRUE
"116","Division 2-East Camp",0,NA,-7.62101,4.57281,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.62100999999996,4.57281000000006,TRUE
"117","Division 3-old Camp",0,NA,-7.68093,4.5733,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.68092999999993,4.57330000000007,TRUE
"118","Hospital Camp",0,NA,-7.66244,4.57365,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.66243999999995,4.57365000000004,TRUE
"119","Division 2-Driver Camp",0,NA,-7.65133,4.57431,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.65132999999997,4.57431000000003,TRUE
"120","Hlodyken",0,NA,-7.64537,4.57517,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.64536999999996,4.57517000000007,TRUE
"121","Debleken",0,NA,-7.56735,4.57539,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.56734999999998,4.57539000000003,TRUE
"122","Togba",0,NA,-7.6476,4.5765,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.64759999999995,4.57650000000007,TRUE
"123","Dvision 2-Solo Camp",0,NA,-7.65104,4.57687,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.65103999999997,4.57687000000004,TRUE
"124","Evansville -1",0,NA,-7.64738,4.57782,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.64737999999994,4.57782000000003,TRUE
"125","Keken Big",0,NA,-7.69944,4.57795,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.69943999999998,4.57795000000004,TRUE
"126","Division 5 Camp 5",0,NA,-7.59948,4.57812,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.59947999999997,4.57812000000007,TRUE
"127","Division 4 Palm  Camp",0,NA,-7.64073,4.58127,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.64072999999996,4.58127000000007,TRUE
"128","Tummeken",0,NA,-7.69679,4.58131,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.69678999999996,4.58131000000003,TRUE
"129","Keken Misson",0,NA,-7.69946,4.58221,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.69945999999993,4.58221000000003,TRUE
"130","Evansville -2",0,NA,-7.65318,4.5825,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.65317999999996,4.58250000000004,TRUE
"131","Wortiken",0,NA,-7.5751,4.58343,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.57509999999996,4.58343000000002,TRUE
"132","Gebio Mission",0,NA,-7.66058,4.5845,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.66057999999992,4.58450000000005,TRUE
"133","Brownell",0,NA,-7.70276,4.58518,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.70275999999996,4.58518000000004,TRUE
"134","Genoyah City",0,NA,-7.92626,4.58726,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-7.92625999999996,4.58726000000007,TRUE
"135","Tombo Mission",0,NA,-7.70905,4.58757,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.70904999999993,4.58757000000003,TRUE
"136","Division 6 Camp 6",0,NA,-7.59935,4.58757,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.59934999999996,4.58757000000003,TRUE
"137","Francis Nyanfor",0,NA,-7.92987,4.58791,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-7.92986999999994,4.58791000000002,TRUE
"138","Gebio Big",0,NA,-7.66069,4.58856,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.66068999999993,4.58856000000003,TRUE
"139","Nemeken",0,NA,-7.57758,4.58866,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.57757999999995,4.58866000000006,TRUE
"140","Bleebo City",0,NA,-7.67343,4.58876,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.67342999999994,4.58876000000004,TRUE
"141","Tambo Old Town",0,NA,-7.71206,4.58881,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.71205999999995,4.58881000000002,TRUE
"142","Division 4 Zinc  Camp",0,NA,-7.62627,4.58893,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.62626999999998,4.58893000000006,TRUE
"143","Yeateken",0,NA,-7.9283,4.59197,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-7.92829999999998,4.59197000000006,TRUE
"144","Division 4 Camp 7",0,NA,-7.61038,4.59332,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.61037999999996,4.59332000000006,TRUE
"145","Giwloken",0,NA,-7.71854,4.59478,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.71853999999996,4.59478000000007,TRUE
"146","Gborlobo Bassaken",0,NA,-7.72718,4.59692,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.72717999999998,4.59692000000007,TRUE
"147","Debleken",0,NA,-7.56901,4.60189,"Maryland","LR10","Pleebo/Sodoken","LR1006","Liberia","LR","LBR","LBR010","LBR010006",-7.56900999999993,4.60189000000003,TRUE
"148","Sowken (farming Comm.",0,NA,-7.81214,4.60221,"Grand Kru","LR07","Garraway","LR0710","Liberia","LR","LBR","LBR007","LBR007010",-7.81213999999994,4.60221000000007,TRUE
"149","Juduken (Simboken)",0,NA,-8.04194,4.60307,"Grand Kru","LR07","Grand Cess Wedabo","LR0712","Liberia","LR","LBR","LBR007","LBR007012",-8.04193999999995,4.60307000000006,TRUE
